epoch,batch,d_loss,g_loss
2019-04-14 11:27:29,8,3110,-75.01545715332031,21.55633544921875
2019-04-14 11:27:29,8,3115,-40.96063995361328,2.501943588256836
2019-04-14 11:27:30,8,3120,-49.55229187011719,29.941898345947266
2019-04-14 11:27:30,8,3125,-42.549034118652344,-8.4853515625
2019-04-14 11:27:31,8,3130,-95.41413879394531,11.275708198547363
2019-04-14 11:27:31,8,3135,-60.76648712158203,-18.066234588623047
2019-04-14 11:27:31,8,3140,-48.06021499633789,25.34543228149414
2019-04-14 11:27:32,8,3145,-30.26909065246582,-11.568848609924316
2019-04-14 11:27:32,8,3150,14.458637237548828,29.41778564453125
2019-04-14 11:27:33,8,3155,-50.151695251464844,14.010481834411621
2019-04-14 11:27:33,8,3160,15.984963417053223,17.167261123657227
2019-04-14 11:27:33,8,3165,-41.57838439941406,20.839027404785156
2019-04-14 11:27:34,8,3170,-44.640235900878906,13.909345626831055
2019-04-14 11:27:34,8,3175,-12.704551696777344,0.737635612487793
2019-04-14 11:27:35,8,3180,-63.69676971435547,6.862400054931641
2019-04-14 11:27:35,8,3185,-16.845022201538086,-11.00787353515625
2019-04-14 11:27:35,8,3190,-60.091644287109375,25.309091567993164
2019-04-14 11:27:36,8,3195,-41.67478942871094,29.41299057006836
2019-04-14 11:27:36,8,3200,-21.066024780273438,33.07986831665039
2019-04-14 11:27:37,8,3205,-33.05211639404297,28.990333557128906
2019-04-14 11:27:37,8,3210,-26.51934051513672,16.18394660949707
2019-04-14 11:27:37,8,3215,-59.62172317504883,14.955748558044434
2019-04-14 11:27:38,8,3220,-11.805694580078125,0.538508415222168
2019-04-14 11:27:38,8,3225,-55.41557312011719,10.382232666015625
2019-04-14 11:27:39,8,3230,-26.8836727142334,-12.639641761779785
2019-04-14 11:27:39,8,3235,-28.012664794921875,-9.492963790893555
2019-04-14 11:27:39,8,3240,-76.99842834472656,-3.2930908203125
2019-04-14 11:27:40,8,3245,-21.67898178100586,6.375740051269531
2019-04-14 11:27:40,8,3250,-33.51442337036133,-24.138904571533203
2019-04-14 11:27:41,8,3255,-36.96465301513672,-0.5821733474731445
2019-04-14 11:27:41,8,3260,-86.52595520019531,29.872695922851562
2019-04-14 11:27:41,8,3265,-42.89167022705078,-21.84269905090332
2019-04-14 11:27:42,8,3270,-49.85919952392578,-24.794282913208008
2019-04-14 11:27:42,8,3275,-52.060340881347656,-26.428264617919922
2019-04-14 11:27:43,8,3280,-28.339998245239258,-24.261734008789062
2019-04-14 11:27:43,8,3285,-46.08149719238281,-25.220626831054688
2019-04-14 11:27:43,8,3290,-40.945960998535156,-23.773460388183594
2019-04-14 11:27:44,8,3295,-23.812894821166992,-7.351911544799805
2019-04-14 11:27:44,8,3300,-23.006610870361328,-20.761981964111328
2019-04-14 11:27:45,8,3305,-39.4268684387207,-2.0107288360595703
2019-04-14 11:27:45,8,3310,-57.7503547668457,-31.031312942504883
2019-04-14 11:27:45,8,3315,-47.720741271972656,-20.84589958190918
2019-04-14 11:27:46,8,3320,-13.6339111328125,-7.097773551940918
2019-04-14 11:27:46,8,3325,-40.970821380615234,-16.4641056060791
2019-04-14 11:27:47,8,3330,-40.00315856933594,-0.7987604141235352
2019-04-14 11:27:47,8,3335,-54.37832260131836,21.552825927734375
2019-04-14 11:27:47,8,3340,-42.126426696777344,8.645262718200684
2019-04-14 11:27:48,8,3345,-42.08135223388672,4.779301643371582
2019-04-14 11:27:48,8,3350,-58.28030014038086,10.702921867370605
2019-04-14 11:27:49,8,3355,-81.42675018310547,23.959686279296875
2019-04-14 11:27:49,8,3360,-43.09809112548828,2.457819938659668
2019-04-14 11:27:49,8,3365,-69.21310424804688,-8.96682357788086
2019-04-14 11:27:50,8,3370,-49.980247497558594,-14.042323112487793
2019-04-14 11:27:50,8,3375,-41.34320068359375,5.852119445800781
2019-04-14 11:27:51,8,3380,-30.819231033325195,-7.46798038482666
2019-04-14 11:27:51,8,3385,-47.016563415527344,-5.0043792724609375
2019-04-14 11:27:51,8,3390,-18.650829315185547,-3.001908779144287
2019-04-14 11:27:52,8,3395,-74.52096557617188,-5.131711959838867
2019-04-14 11:27:52,8,3400,-53.17775344848633,-31.352006912231445
2019-04-14 11:27:53,8,3405,-43.638004302978516,-7.656811714172363
2019-04-14 11:27:53,8,3410,-68.59742736816406,-4.126821517944336
2019-04-14 11:27:53,8,3415,-49.004913330078125,-22.186670303344727
2019-04-14 11:27:54,8,3420,-3.988687515258789,6.50872802734375
2019-04-14 11:27:54,8,3425,-17.030254364013672,27.146446228027344
2019-04-14 11:27:55,8,3430,-56.83721923828125,17.388656616210938
2019-04-14 11:27:55,8,3435,-88.88263702392578,20.364749908447266
2019-04-14 11:27:55,8,3440,-37.89147186279297,21.774192810058594
2019-04-14 11:27:56,8,3445,-18.23914909362793,27.774639129638672
2019-04-14 11:27:56,8,3450,-11.9600830078125,-11.061487197875977
2019-04-14 11:27:57,8,3455,-85.76558685302734,16.475372314453125
2019-04-14 11:27:57,8,3460,-28.070926666259766,18.60523223876953
2019-04-14 11:27:57,8,3465,-35.27046585083008,10.05220890045166
2019-04-14 11:27:58,8,3470,-35.873008728027344,29.83067512512207
2019-04-14 11:27:58,8,3475,-75.27957153320312,43.03758239746094
2019-04-14 11:27:59,8,3480,3.739241600036621,5.825156211853027
2019-04-14 11:27:59,8,3485,-82.44412994384766,43.725914001464844
2019-04-14 11:27:59,8,3490,-88.87244415283203,33.648956298828125
2019-04-14 11:28:00,8,3495,10.406063079833984,20.908292770385742
2019-04-14 11:28:00,8,3500,-31.2745361328125,21.266511917114258
2019-04-14 11:28:01,8,3505,-112.55831909179688,-2.5509262084960938
2019-04-14 11:28:01,8,3510,10.458723068237305,-2.2517032623291016
2019-04-14 11:28:01,8,3515,-27.630430221557617,-5.904634475708008
2019-04-14 11:28:02,8,3520,-79.80980682373047,9.323261260986328
2019-04-14 11:28:02,8,3525,-11.125978469848633,-2.3074393272399902
2019-04-14 11:28:03,8,3530,-50.17724609375,-7.224985122680664
2019-04-14 11:28:03,8,3535,25.103546142578125,-39.50580596923828
2019-04-14 11:28:03,8,3540,-5.899044036865234,-15.513481140136719
2019-04-14 11:28:04,8,3545,-42.29556655883789,21.793960571289062
2019-04-14 11:28:04,8,3550,-88.14134216308594,15.723099708557129
2019-04-14 11:28:05,8,3555,-7.082256317138672,2.973130226135254
2019-04-14 11:28:05,8,3560,-68.23381805419922,11.345800399780273
2019-04-14 11:28:05,8,3565,-26.064632415771484,-3.5482053756713867
2019-04-14 11:28:06,8,3570,-31.844850540161133,9.277003288269043
2019-04-14 11:28:06,8,3575,-22.595426559448242,-14.14753532409668
2019-04-14 11:28:07,8,3580,-43.34478759765625,1.5027225017547607
2019-04-14 11:28:07,8,3585,-21.670866012573242,13.64345932006836
2019-04-14 11:28:07,8,3590,-33.772037506103516,2.8998122215270996
2019-04-14 11:28:08,8,3595,-22.952144622802734,2.3400983810424805
2019-04-14 11:28:08,8,3600,-52.44804382324219,2.2008001804351807
2019-04-14 11:28:09,8,3605,-51.811439514160156,29.369232177734375
2019-04-14 11:28:09,8,3610,-44.404083251953125,24.9365177154541
2019-04-14 11:28:09,8,3615,-19.480594635009766,5.977265357971191
2019-04-14 11:28:10,8,3620,-75.873291015625,32.3224983215332
2019-04-14 11:28:10,8,3625,-8.268085479736328,-2.039632797241211
2019-04-14 11:28:11,8,3630,-26.559947967529297,2.8917665481567383
2019-04-14 11:28:11,8,3635,-8.325580596923828,-13.048612594604492
2019-04-14 11:28:11,8,3640,-94.18722534179688,-7.051050186157227
2019-04-14 11:28:12,8,3645,-50.80540466308594,16.892173767089844
2019-04-14 11:28:12,8,3650,-73.29563903808594,-1.8069467544555664
2019-04-14 11:28:13,8,3655,-76.37283325195312,17.349952697753906
2019-04-14 11:28:13,8,3660,-40.34886169433594,23.44127082824707
2019-04-14 11:28:13,8,3665,-4.099281311035156,-6.848493576049805
2019-04-14 11:28:14,8,3670,-40.06675720214844,11.925354957580566
2019-04-14 11:28:14,8,3675,-29.736175537109375,3.411867141723633
2019-04-14 11:28:15,8,3680,-69.80595397949219,9.25362491607666
2019-04-14 11:28:15,8,3685,-80.40803527832031,-16.552841186523438
2019-04-14 11:28:15,8,3690,-27.50603675842285,-28.2645263671875
2019-04-14 11:28:16,8,3695,-59.67345428466797,-22.379215240478516
2019-04-14 11:28:16,8,3700,-34.18901824951172,-18.777599334716797
2019-04-14 11:28:17,8,3705,-60.852149963378906,-2.9531493186950684
2019-04-14 11:28:17,8,3710,-45.510154724121094,-19.6655216217041
2019-04-14 11:28:17,8,3715,-32.44226837158203,-16.837175369262695
2019-04-14 11:28:18,8,3720,9.252714157104492,-42.7884521484375
2019-04-14 11:28:18,8,3725,-59.1076774597168,16.404834747314453
2019-04-14 11:28:19,8,3730,-5.174623489379883,-17.335500717163086
2019-04-14 11:28:19,8,3735,-23.345901489257812,6.978916168212891
2019-04-14 11:28:19,8,3740,-6.7639360427856445,1.0628128051757812
2019-04-14 11:28:20,8,3745,-22.07798194885254,-2.611819267272949
2019-04-14 11:28:20,8,3750,-35.00885772705078,6.989020347595215
2019-04-14 11:28:21,8,3755,-6.779090881347656,-2.5908679962158203
2019-04-14 11:28:21,8,3760,-40.45632553100586,-9.811641693115234
2019-04-14 11:28:21,8,3765,17.3341007232666,5.5937652587890625
2019-04-14 11:28:22,8,3770,-50.764060974121094,20.712093353271484
2019-04-14 11:28:22,8,3775,-40.852638244628906,-8.679100036621094
2019-04-14 11:28:23,8,3780,-83.04638671875,35.425018310546875
2019-04-14 11:28:23,8,3785,-54.94856643676758,27.14852523803711
2019-04-14 11:28:23,8,3790,-35.456016540527344,17.368505477905273
2019-04-14 11:28:24,8,3795,-17.410072326660156,2.8299942016601562
2019-04-14 11:28:24,8,3800,-23.64028549194336,-2.3228139877319336
2019-04-14 11:28:25,8,3805,-90.7530288696289,9.583231925964355
2019-04-14 11:28:25,8,3810,-45.72186279296875,7.569474697113037
2019-04-14 11:28:25,8,3815,-67.34188079833984,-6.390476226806641
2019-04-14 11:28:26,8,3820,-31.843324661254883,4.10856819152832
2019-04-14 11:28:26,8,3825,-57.23967361450195,-2.625615119934082
2019-04-14 11:28:27,8,3830,-30.83641242980957,-7.731722354888916
2019-04-14 11:28:27,8,3835,-51.8427734375,-8.633113861083984
2019-04-14 11:28:27,8,3840,-38.12202072143555,-14.531776428222656
2019-04-14 11:28:28,8,3845,-40.089447021484375,-25.177288055419922
2019-04-14 11:28:28,8,3850,-46.07350540161133,1.2121951580047607
2019-04-14 11:28:29,8,3855,-37.337677001953125,-6.557595252990723
2019-04-14 11:28:29,8,3860,-39.96369171142578,-6.922962188720703
2019-04-14 11:28:29,8,3865,-85.36659240722656,-43.342308044433594
2019-04-14 11:28:30,8,3870,-26.263824462890625,-33.474918365478516
2019-04-14 11:28:30,8,3875,-65.23979949951172,-29.026851654052734
2019-04-14 11:28:31,8,3880,-33.747772216796875,-36.729637145996094
2019-04-14 11:28:31,8,3885,-46.39210510253906,0.6250200271606445
2019-04-14 11:28:31,8,3890,-46.83771514892578,-15.385643005371094
2019-04-14 11:28:32,8,3895,-32.1689453125,-14.578837394714355
2019-04-14 11:28:32,8,3900,-52.988250732421875,20.47928237915039
2019-04-14 11:28:33,8,3905,-102.52338409423828,27.54984474182129
2019-04-14 11:28:33,8,3910,-12.622642517089844,-16.674043655395508
2019-04-14 11:28:33,8,3915,-22.807720184326172,-1.115504264831543
2019-04-14 11:28:34,8,3920,-34.58086395263672,1.5041866302490234
2019-04-14 11:28:34,8,3925,-17.32876205444336,-0.18163156509399414
2019-04-14 11:28:35,8,3930,-48.50480270385742,12.220441818237305
2019-04-14 11:28:35,8,3935,-98.9718246459961,5.330061912536621
2019-04-14 11:28:35,8,3940,-50.98271560668945,13.278849601745605
2019-04-14 11:28:36,8,3945,-25.458154678344727,19.690711975097656
2019-04-14 11:28:36,8,3950,-20.776329040527344,10.981948852539062
2019-04-14 11:28:37,8,3955,-36.636451721191406,9.922891616821289
2019-04-14 11:28:37,8,3960,-10.35879898071289,13.284952163696289
2019-04-14 11:28:37,8,3965,-59.399078369140625,6.585539817810059
2019-04-14 11:28:38,8,3970,-59.73539352416992,10.828767776489258
2019-04-14 11:28:38,8,3975,31.474506378173828,-26.594879150390625
2019-04-14 11:28:39,8,3980,-40.661502838134766,3.808053493499756
2019-04-14 11:28:39,8,3985,-88.29275512695312,36.19443893432617
2019-04-14 11:28:39,8,3990,-3.411937713623047,17.984935760498047
2019-04-14 11:28:40,8,3995,-29.043317794799805,17.70930290222168
2019-04-14 11:28:40,8,4000,-82.56155395507812,41.32182693481445
2019-04-14 11:28:41,8,4005,-66.277099609375,37.156532287597656
2019-04-14 11:28:41,8,4010,-23.400720596313477,-20.871536254882812
2019-04-14 11:28:41,8,4015,-20.655990600585938,14.686532974243164
2019-04-14 11:28:42,8,4020,-47.88568115234375,9.602484703063965
2019-04-14 11:28:42,8,4025,-34.3267707824707,-21.35067367553711
2019-04-14 11:28:43,8,4030,4.970693588256836,-50.7774543762207
2019-04-14 11:28:43,8,4035,-35.844078063964844,-27.276660919189453
2019-04-14 11:28:43,8,4040,-37.212032318115234,-22.804187774658203
2019-04-14 11:28:44,8,4045,15.642818450927734,-32.28575134277344
2019-04-14 11:28:44,8,4050,2.311635971069336,-13.114556312561035
2019-04-14 11:28:45,8,4055,-58.920310974121094,9.486471176147461
2019-04-14 11:28:45,8,4060,-66.26211547851562,24.76773452758789
2019-04-14 11:28:45,8,4065,-62.683502197265625,32.31544494628906
2019-04-14 11:28:46,8,4070,-45.4032096862793,14.270868301391602
2019-04-14 11:28:46,8,4075,-42.099266052246094,-1.485626220703125
2019-04-14 11:28:47,8,4080,-52.39922332763672,-2.7168169021606445
2019-04-14 11:28:47,8,4085,-80.69254302978516,20.975112915039062
2019-04-14 11:28:47,8,4090,-92.31697845458984,11.523789405822754
2019-04-14 11:28:48,8,4095,-45.4496955871582,-7.479623794555664
2019-04-14 11:28:48,8,4100,-70.45016479492188,-1.4445624351501465
2019-04-14 11:28:49,8,4105,-122.90266418457031,1.2890052795410156
2019-04-14 11:28:49,8,4110,-8.035911560058594,-20.560523986816406
2019-04-14 11:28:49,8,4115,-24.447769165039062,-12.242179870605469
2019-04-14 11:28:50,8,4120,-11.053571701049805,-30.716087341308594
2019-04-14 11:28:50,8,4125,-67.60320281982422,-4.336012840270996
2019-04-14 11:28:51,8,4130,-116.71126556396484,37.79425811767578
2019-04-14 11:28:51,8,4135,-79.79118347167969,29.270736694335938
2019-04-14 11:28:51,8,4140,-75.24478912353516,-6.127650260925293
2019-04-14 11:28:52,8,4145,-25.505859375,-5.671408653259277
2019-04-14 11:28:52,8,4150,-66.9898452758789,18.150774002075195
2019-04-14 11:28:53,8,4155,-41.22288513183594,14.241371154785156
2019-04-14 11:28:53,8,4160,-77.49188995361328,57.61452102661133
2019-04-14 11:28:53,8,4165,-72.87094116210938,9.90614128112793
2019-04-14 11:28:54,8,4170,-100.037109375,39.62581253051758
2019-04-14 11:28:54,8,4175,-34.76893615722656,3.1003739833831787
2019-04-14 11:28:55,8,4180,-124.1882553100586,72.10215759277344
2019-04-14 11:28:55,8,4185,-19.75664710998535,-8.121490478515625
2019-04-14 11:28:55,8,4190,-2.8159427642822266,-5.328451633453369
2019-04-14 11:28:56,8,4195,-46.70132827758789,5.537527084350586
2019-04-14 11:28:56,8,4200,-18.176132202148438,-21.231401443481445
2019-04-14 11:28:57,8,4205,-33.404335021972656,24.26118278503418
2019-04-14 11:28:57,8,4210,-61.593299865722656,27.798704147338867
2019-04-14 11:28:57,8,4215,-40.69538879394531,10.866035461425781
2019-04-14 11:28:58,8,4220,-85.99996948242188,14.357832908630371
2019-04-14 11:28:58,8,4225,10.154581069946289,-47.585838317871094
2019-04-14 11:28:59,8,4230,-25.168773651123047,-13.554563522338867
2019-04-14 11:28:59,8,4235,-62.55241394042969,2.374807357788086
2019-04-14 11:28:59,8,4240,-76.01590728759766,16.24222755432129
2019-04-14 11:29:00,8,4245,-0.7853755950927734,-20.02728843688965
2019-04-14 11:29:00,8,4250,-45.05284118652344,-17.71121597290039
2019-04-14 11:29:01,8,4255,-112.43708801269531,-13.854809761047363
2019-04-14 11:29:01,8,4260,-121.63375854492188,-12.46588134765625
2019-04-14 11:29:01,8,4265,-51.40657043457031,-50.58672332763672
2019-04-14 11:29:02,8,4270,-80.49304962158203,-74.87191772460938
2019-04-14 11:29:02,8,4275,-43.7265625,-21.498760223388672
2019-04-14 11:29:03,8,4280,-20.071924209594727,-27.767751693725586
2019-04-14 11:29:03,8,4285,-62.74238204956055,-6.094760417938232
2019-04-14 11:29:03,8,4290,-53.94059371948242,29.032896041870117
2019-04-14 11:29:04,8,4295,-44.81296157836914,-14.374250411987305
2019-04-14 11:29:04,8,4300,-59.79832077026367,39.842796325683594
2019-04-14 11:29:05,8,4305,-25.885902404785156,3.6240367889404297
2019-04-14 11:29:05,8,4310,-23.56594467163086,-14.214045524597168
2019-04-14 11:29:05,8,4315,-35.474884033203125,23.482454299926758
2019-04-14 11:29:06,8,4320,-28.8348331451416,18.78087043762207
2019-04-14 11:29:06,8,4325,-14.026972770690918,-17.029483795166016
2019-04-14 11:29:07,8,4330,-16.89189910888672,-25.095233917236328
2019-04-14 11:29:07,8,4335,45.415679931640625,-41.125022888183594
2019-04-14 11:29:07,8,4340,-24.548368453979492,-41.01007843017578
2019-04-14 11:29:08,8,4345,17.923189163208008,-47.3590087890625
2019-04-14 11:29:08,8,4350,-35.79440689086914,-32.50524139404297
2019-04-14 11:29:09,8,4355,-77.16509246826172,3.6553993225097656
2019-04-14 11:29:09,8,4360,-37.618804931640625,-10.754286766052246
2019-04-14 11:29:09,8,4365,-31.857166290283203,6.284564971923828
2019-04-14 11:29:10,8,4370,-56.799354553222656,-7.309657573699951
2019-04-14 11:29:10,8,4375,-47.32257080078125,-8.873615264892578
2019-04-14 11:29:11,8,4380,-17.993267059326172,0.7119622230529785
2019-04-14 11:29:11,8,4385,-17.223352432250977,-9.82544994354248
2019-04-14 11:29:11,8,4390,-67.29637145996094,-11.01466178894043
2019-04-14 11:29:12,8,4395,-31.042312622070312,-8.747556686401367
2019-04-14 11:29:12,8,4400,5.474981307983398,-19.65892791748047
2019-04-14 11:29:13,8,4405,-38.581024169921875,-17.819671630859375
2019-04-14 11:29:13,8,4410,8.374824523925781,37.67116165161133
2019-04-14 11:29:13,8,4415,-82.83442687988281,24.81683349609375
2019-04-14 11:29:14,8,4420,-45.195613861083984,39.90223693847656
2019-04-14 11:29:14,8,4425,-151.30104064941406,117.08721160888672
2019-04-14 11:29:15,8,4430,-28.660961151123047,62.24420928955078
2019-04-14 11:29:15,8,4435,2.024449348449707,50.739986419677734
2019-04-14 11:29:15,8,4440,-65.51493835449219,48.017478942871094
2019-04-14 11:29:16,8,4445,-19.723804473876953,23.57550621032715
2019-04-14 11:29:16,8,4450,-69.87227630615234,35.045997619628906
2019-04-14 11:29:17,8,4455,-97.92765045166016,67.48706817626953
2019-04-14 11:29:17,8,4460,-3.0450305938720703,24.55989646911621
2019-04-14 11:29:17,8,4465,-39.49375915527344,24.46935272216797
2019-04-14 11:29:18,8,4470,-16.76510238647461,19.22568130493164
2019-04-14 11:29:18,8,4475,-74.08030700683594,5.120245933532715
2019-04-14 11:29:19,8,4480,-25.954875946044922,-20.153743743896484
2019-04-14 11:29:19,8,4485,-60.88932800292969,9.198028564453125
2019-04-14 11:29:19,8,4490,-66.08589935302734,-1.4725170135498047
2019-04-14 11:29:20,8,4495,-29.790992736816406,-21.24456214904785
2019-04-14 11:29:20,8,4500,-46.698097229003906,-16.786264419555664
2019-04-14 11:29:21,8,4505,-31.46480941772461,-18.231691360473633
2019-04-14 11:29:21,8,4510,-54.15974426269531,4.887434959411621
2019-04-14 11:29:21,8,4515,-21.325393676757812,-5.907713890075684
2019-04-14 11:29:22,8,4520,-40.31968307495117,-12.247563362121582
2019-04-14 11:29:22,8,4525,-49.083221435546875,-0.5561885833740234
2019-04-14 11:29:23,8,4530,-12.473936080932617,25.84210205078125
2019-04-14 11:29:23,8,4535,-51.6112060546875,14.715543746948242
2019-04-14 11:29:23,8,4540,-50.090553283691406,27.00872039794922
2019-04-14 11:29:24,8,4545,-8.960968017578125,1.427046775817871
2019-04-14 11:29:24,8,4550,-46.53837203979492,21.60098648071289
2019-04-14 11:29:25,8,4555,-29.9572811126709,3.3142435550689697
2019-04-14 11:29:25,8,4560,-45.33746337890625,-17.210758209228516
2019-04-14 11:29:25,8,4565,-75.675537109375,-13.846270561218262
2019-04-14 11:29:26,8,4570,-84.00276184082031,-0.544367790222168
2019-04-14 11:29:26,8,4575,-34.3451042175293,-19.17391014099121
2019-04-14 11:29:27,8,4580,-1.5708694458007812,-47.039939880371094
2019-04-14 11:29:27,8,4585,-35.94149398803711,-7.525454998016357
2019-04-14 11:29:27,8,4590,-27.817970275878906,-12.824810981750488
2019-04-14 11:29:28,8,4595,-33.18992233276367,-52.106666564941406
2019-04-14 11:29:28,8,4600,-25.183238983154297,8.961979866027832
2019-04-14 11:29:29,8,4605,-39.985652923583984,-12.138389587402344
2019-04-14 11:29:29,8,4610,-34.256385803222656,-22.88607406616211
2019-04-14 11:29:29,8,4615,-18.725128173828125,-10.07707691192627
2019-04-14 11:29:30,8,4620,0.39556121826171875,-28.206005096435547
2019-04-14 11:29:30,8,4625,-16.399215698242188,-40.363128662109375
2019-04-14 11:29:31,8,4630,3.87109375,-51.7928352355957
2019-04-14 11:29:31,8,4635,-45.072105407714844,-2.1756834983825684
2019-04-14 11:29:31,8,4640,-30.237266540527344,-4.27432918548584
2019-04-14 11:29:32,8,4645,-18.15330696105957,-10.302912712097168
2019-04-14 11:29:32,8,4650,-37.821800231933594,-13.009567260742188
2019-04-14 11:29:33,8,4655,-33.16729736328125,0.1574692726135254
2019-04-14 11:29:33,8,4660,-53.51406478881836,23.052473068237305
2019-04-14 11:29:33,8,4665,-46.713401794433594,3.7375993728637695
2019-04-14 11:29:34,8,4670,-48.114845275878906,1.8932528495788574
2019-04-14 11:29:34,8,4675,-30.874874114990234,13.513383865356445
2019-04-14 11:29:35,8,4680,7.946352005004883,-5.1479644775390625
2019-04-14 11:29:35,8,4685,-22.556135177612305,-7.534989833831787
2019-04-14 11:29:35,8,4690,-29.619068145751953,-27.76699447631836
2019-04-14 11:29:36,8,4695,-49.06816101074219,-13.503765106201172
2019-04-14 11:29:36,8,4700,-28.539539337158203,-18.010435104370117
2019-04-14 11:29:36,8,4705,-49.541622161865234,-21.316110610961914
2019-04-14 11:29:37,8,4710,-24.616172790527344,-32.27655792236328
2019-04-14 11:29:37,8,4715,-21.072891235351562,18.938371658325195
2019-04-14 11:29:38,8,4720,-58.56180953979492,4.676599502563477
2019-04-14 11:29:38,8,4725,-15.978317260742188,-2.453366756439209
2019-04-14 11:29:39,8,4730,-43.7470588684082,-11.120428085327148
2019-04-14 11:29:39,8,4735,-29.836923599243164,-24.649139404296875
2019-04-14 11:29:39,8,4740,-54.85262680053711,-12.822881698608398
2019-04-14 11:29:40,8,4745,-45.09322738647461,10.945793151855469
2019-04-14 11:29:40,8,4750,-59.00766372680664,-3.640399932861328
2019-04-14 11:29:41,8,4755,-73.15161895751953,35.805240631103516
2019-04-14 11:29:41,8,4760,-43.506500244140625,13.059128761291504
2019-04-14 11:29:41,8,4765,-23.789960861206055,-0.6370983123779297
2019-04-14 11:29:42,8,4770,-64.8429183959961,-11.655092239379883
2019-04-14 11:29:42,8,4775,-37.22087478637695,31.333837509155273
2019-04-14 11:29:43,8,4780,-37.622314453125,17.862035751342773
2019-04-14 11:29:43,8,4785,-61.87358856201172,18.411270141601562
2019-04-14 11:29:43,8,4790,-39.69086456298828,25.637981414794922
2019-04-14 11:29:44,8,4795,-10.368196487426758,-0.06340980529785156
2019-04-14 11:29:44,8,4800,-38.23296356201172,0.8164277076721191
2019-04-14 11:29:45,8,4805,-38.66200256347656,18.300504684448242
2019-04-14 11:29:45,9,0,-27.16362190246582,-1.5130505561828613
2019-04-14 11:29:45,9,5,-32.846736907958984,8.100883483886719
2019-04-14 11:29:46,9,10,-71.36094665527344,17.254375457763672
2019-04-14 11:29:46,9,15,-109.33085632324219,53.964473724365234
2019-04-14 11:29:46,9,20,-77.14092254638672,6.477494716644287
2019-04-14 11:29:47,9,25,-12.430906295776367,-1.3891172409057617
2019-04-14 11:29:47,9,30,-53.16309356689453,26.083995819091797
2019-04-14 11:29:48,9,35,-0.439117431640625,51.779754638671875
2019-04-14 11:29:48,9,40,-72.00603485107422,75.12142944335938
2019-04-14 11:29:48,9,45,-37.472198486328125,80.47631072998047
2019-04-14 11:29:49,9,50,-33.45032501220703,79.42253112792969
2019-04-14 11:29:49,9,55,-61.99067687988281,99.80472564697266
2019-04-14 11:29:50,9,60,-47.43012619018555,41.82757568359375
2019-04-14 11:29:50,9,65,-86.29421997070312,52.51427459716797
2019-04-14 11:29:50,9,70,-62.521690368652344,21.36115264892578
2019-04-14 11:29:51,9,75,-43.74872589111328,9.783546447753906
2019-04-14 11:29:51,9,80,-16.941762924194336,-29.342361450195312
2019-04-14 11:29:52,9,85,-131.8893585205078,46.65791320800781
2019-04-14 11:29:52,9,90,61.69589614868164,-8.183099746704102
2019-04-14 11:29:52,9,95,-13.806292533874512,-10.602794647216797
2019-04-14 11:29:53,9,100,-34.706756591796875,15.61008358001709
2019-04-14 11:29:53,9,105,-4.790290832519531,8.855876922607422
2019-04-14 11:29:54,9,110,-58.127960205078125,24.03162956237793
2019-04-14 11:29:54,9,115,-38.06834411621094,3.6852400302886963
2019-04-14 11:29:54,9,120,-63.80950164794922,42.13688659667969
2019-04-14 11:29:55,9,125,-25.946533203125,9.730298042297363
2019-04-14 11:29:55,9,130,-64.28912353515625,45.633689880371094
2019-04-14 11:29:56,9,135,-46.4518928527832,-13.203458786010742
2019-04-14 11:29:56,9,140,-48.88837432861328,-11.277294158935547
2019-04-14 11:29:56,9,145,-41.766815185546875,-9.203911781311035
2019-04-14 11:29:57,9,150,-57.11975860595703,-7.0331950187683105
2019-04-14 11:29:57,9,155,-50.8123779296875,12.978032112121582
2019-04-14 11:29:58,9,160,-86.2262191772461,17.824914932250977
2019-04-14 11:29:58,9,165,-21.030242919921875,-7.958646774291992
2019-04-14 11:29:58,9,170,-54.20349884033203,20.302799224853516
2019-04-14 11:29:59,9,175,-30.810863494873047,8.584014892578125
2019-04-14 11:29:59,9,180,-63.2303466796875,16.50765609741211
2019-04-14 11:30:00,9,185,12.06956672668457,-13.03434944152832
2019-04-14 11:30:00,9,190,-39.69170379638672,-32.57863998413086
2019-04-14 11:30:00,9,195,-0.7895164489746094,-41.152320861816406
2019-04-14 11:30:01,9,200,-101.36911010742188,-14.848089218139648
2019-04-14 11:30:01,9,205,-56.17673873901367,-27.46580696105957
2019-04-14 11:30:02,9,210,-15.637907981872559,-43.38237380981445
2019-04-14 11:30:02,9,215,17.134347915649414,-17.036367416381836
2019-04-14 11:30:02,9,220,-63.7060546875,-39.736167907714844
2019-04-14 11:30:03,9,225,-66.65640258789062,2.1145620346069336
2019-04-14 11:30:03,9,230,-61.55878829956055,-48.71246337890625
2019-04-14 11:30:04,9,235,-92.54228210449219,-26.60401153564453
2019-04-14 11:30:04,9,240,-23.300703048706055,-6.357215404510498
2019-04-14 11:30:04,9,245,-67.75820922851562,8.628814697265625
2019-04-14 11:30:05,9,250,-13.799455642700195,-11.369964599609375
2019-04-14 11:30:05,9,255,-40.819610595703125,-1.3749308586120605
2019-04-14 11:30:05,9,260,-44.911712646484375,-0.8057481050491333
2019-04-14 11:30:06,9,265,-36.462928771972656,-20.94510841369629
2019-04-14 11:30:06,9,270,-19.289194107055664,13.8101167678833
